run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.205 | 9.241 | 9.61 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
    351000  -780004.52      300.72203      20345.925      51.811448      22.400967      69.132488      2.4079335      80237.001    
    352000  -779984.98      297.58072      20053.469      51.811448      22.400967      69.132488      2.4079335      80237.001    
    353000  -779855.62      299.3038       21305.25       51.811448      22.400967      69.132488      2.4079335      80237.001    
    354000  -779971.49      297.652        20882.778      51.811448      22.400967      69.132488      2.4079335      80237.001    
    355000  -779921.7       298.99147      19908.1        51.811448      22.400967      69.132488      2.4079335      80237.001    
    356000  -779982.28      293.06984      19929.39       51.811448      22.400967      69.132488      2.4079335      80237.001    
    357000  -779942.58      301.35549      20372.125      51.811448      22.400967      69.132488      2.4079335      80237.001    
    358000  -780075.3       302.45317      20902.74       51.811448      22.400967      69.132488      2.4079335      80237.001    
    359000  -779826.5       302.50493      20633.263      51.811448      22.400967      69.132488      2.4079335      80237.001    
    360000  -780045.81      300.50321      20086.715      51.811448      22.400967      69.132488      2.4079335      80237.001    
    361000  -779898.25      303.39473      20662.982      51.811448      22.400967      69.132488      2.4079335      80237.001    
    362000  -779985.12      297.57567      20925.074      51.811448      22.400967      69.132488      2.4079335      80237.001    
    363000  -779879.27      300.91293      20601.326      51.811448      22.400967      69.132488      2.4079335      80237.001    
    364000  -779947.5       300.24665      19182.589      51.811448      22.400967      69.132488      2.4079335      80237.001    
    365000  -779890.59      302.90132      19830.069      51.811448      22.400967      69.132488      2.4079335      80237.001    
    366000  -780064.25      298.73817      21188.03       51.811448      22.400967      69.132488      2.4079335      80237.001    
    367000  -780061.63      304.91632      20709.634      51.811448      22.400967      69.132488      2.4079335      80237.001    
    368000  -780026.91      301.16966      20248.13       51.811448      22.400967      69.132488      2.4079335      80237.001    
    369000  -780013.4       299.68009      21069.018      51.811448      22.400967      69.132488      2.4079335      80237.001    
    370000  -779983.37      298.97867      19680.965      51.811448      22.400967      69.132488      2.4079335      80237.001    
    371000  -779885.69      299.85167      19120.266      51.811448      22.400967      69.132488      2.4079335      80237.001    
    372000  -780099.1       302.7422       20310.685      51.811448      22.400967      69.132488      2.4079335      80237.001    
    373000  -780104.47      300.46991      21192.271      51.811448      22.400967      69.132488      2.4079335      80237.001    
    374000  -779993.6       298.4808       19644.169      51.811448      22.400967      69.132488      2.4079335      80237.001    
    375000  -779955.56      299.13213      20141.585      51.811448      22.400967      69.132488      2.4079335      80237.001    
    376000  -780113.39      300.80804      19333.192      51.811448      22.400967      69.132488      2.4079335      80237.001    
    377000  -779968.29      300.74894      21212.645      51.811448      22.400967      69.132488      2.4079335      80237.001    
    378000  -779985.03      297.62779      20104.894      51.811448      22.400967      69.132488      2.4079335      80237.001    
    379000  -780013.52      301.37794      20895.303      51.811448      22.400967      69.132488      2.4079335      80237.001    
    380000  -779919.26      301.95876      21656.656      51.811448      22.400967      69.132488      2.4079335      80237.001    
    381000  -780068.29      298.58247      20123.155      51.811448      22.400967      69.132488      2.4079335      80237.001    
    382000  -779912.3       297.56716      20447.672      51.811448      22.400967      69.132488      2.4079335      80237.001    
    383000  -779924.24      296.18897      19200.474      51.811448      22.400967      69.132488      2.4079335      80237.001    
    384000  -779945.98      302.18203      19956.88       51.811448      22.400967      69.132488      2.4079335      80237.001    
    385000  -780102.22      298.64832      19956.907      51.811448      22.400967      69.132488      2.4079335      80237.001    
    386000  -780016.53      301.12539      21508.884      51.811448      22.400967      69.132488      2.4079335      80237.001    
    387000  -779889.17      302.25622      20056.898      51.811448      22.400967      69.132488      2.4079335      80237.001    
    388000  -779938.34      297.4964       20752.205      51.811448      22.400967      69.132488      2.4079335      80237.001    
    389000  -780014.56      297.56967      19312.95       51.811448      22.400967      69.132488      2.4079335      80237.001    
    390000  -779887.77      296.39168      21987.529      51.811448      22.400967      69.132488      2.4079335      80237.001    
    391000  -779939.52      298.10263      20534.367      51.811448      22.400967      69.132488      2.4079335      80237.001    
    392000  -779909.93      298.35934      20529.74       51.811448      22.400967      69.132488      2.4079335      80237.001    
    393000  -780033.36      296.36431      21260.809      51.811448      22.400967      69.132488      2.4079335      80237.001    
    394000  -779953.86      299.61448      19643.48       51.811448      22.400967      69.132488      2.4079335      80237.001    
    395000  -780032.36      295.04731      19750.319      51.811448      22.400967      69.132488      2.4079335      80237.001    
    396000  -779955.42      301.48554      20125.839      51.811448      22.400967      69.132488      2.4079335      80237.001    
    397000  -780095.15      301.53919      18943.261      51.811448      22.400967      69.132488      2.4079335      80237.001    
    398000  -780037.15      302.03067      20113.209      51.811448      22.400967      69.132488      2.4079335      80237.001    
    399000  -780102.24      302.01664      20704.524      51.811448      22.400967      69.132488      2.4079335      80237.001    
    400000  -779876.78      303.24498      20410.619      51.811448      22.400967      69.132488      2.4079335      80237.001    
    401000  -779989.48      298.29299      19549.739      51.811448      22.400967      69.132488      2.4079335      80237.001    
    402000  -779902.98      297.97074      19518.767      51.811448      22.400967      69.132488      2.4079335      80237.001    
    403000  -779876.3       301.09271      18756.38       51.811448      22.400967      69.132488      2.4079335      80237.001    
    404000  -780112.67      298.91453      20526.874      51.811448      22.400967      69.132488      2.4079335      80237.001    
    405000  -779917.08      299.93724      20438.754      51.811448      22.400967      69.132488      2.4079335      80237.001    
    406000  -780016.31      300.87949      21013.708      51.811448      22.400967      69.132488      2.4079335      80237.001    
    407000  -779865.67      296.28462      19251.641      51.811448      22.400967      69.132488      2.4079335      80237.001    
    408000  -779956.19      300.84162      21855.576      51.811448      22.400967      69.132488      2.4079335      80237.001    
    409000  -780096.31      294.55461      19589.367      51.811448      22.400967      69.132488      2.4079335      80237.001    
    410000  -779958.16      301.86766      19684.675      51.811448      22.400967      69.132488      2.4079335      80237.001    
    411000  -779994.55      302.26034      21160.561      51.811448      22.400967      69.132488      2.4079335      80237.001    
    412000  -779975.57      296.16966      20536.771      51.811448      22.400967      69.132488      2.4079335      80237.001    
    413000  -780012.24      303.8825       21116.166      51.811448      22.400967      69.132488      2.4079335      80237.001    
    414000  -780022.43      297.45988      19413.948      51.811448      22.400967      69.132488      2.4079335      80237.001    
    415000  -779923.81      298.76842      19240.867      51.811448      22.400967      69.132488      2.4079335      80237.001    
    416000  -779862.18      301.65013      22494.262      51.811448      22.400967      69.132488      2.4079335      80237.001    
    417000  -780041.78      298.97417      19720.725      51.811448      22.400967      69.132488      2.4079335      80237.001    
    418000  -780005.43      293.0015       18806.858      51.811448      22.400967      69.132488      2.4079335      80237.001    
    419000  -780018.91      301.87151      19873.552      51.811448      22.400967      69.132488      2.4079335      80237.001    
    420000  -779918.1       295.45683      21126.716      51.811448      22.400967      69.132488      2.4079335      80237.001    
    421000  -779976.46      299.54849      19524.902      51.811448      22.400967      69.132488      2.4079335      80237.001    
    422000  -780029.87      302.33606      19831.668      51.811448      22.400967      69.132488      2.4079335      80237.001    
    423000  -780087.03      299.93257      19453.868      51.811448      22.400967      69.132488      2.4079335      80237.001    
    424000  -780006.93      303.17043      19710.011      51.811448      22.400967      69.132488      2.4079335      80237.001    
    425000  -779909.71      299.73076      19258.518      51.811448      22.400967      69.132488      2.4079335      80237.001    
    426000  -779941.15      298.23403      19645.083      51.811448      22.400967      69.132488      2.4079335      80237.001    
    427000  -780023.93      301.69725      21216.78       51.811448      22.400967      69.132488      2.4079335      80237.001    
    428000  -780153.79      300.37936      19485.697      51.811448      22.400967      69.132488      2.4079335      80237.001    
    429000  -779995.87      301.51626      21794.72       51.811448      22.400967      69.132488      2.4079335      80237.001    
    430000  -779882.51      297.6285       19648.734      51.811448      22.400967      69.132488      2.4079335      80237.001    
    431000  -780014.38      300.4373       19023.218      51.811448      22.400967      69.132488      2.4079335      80237.001    
    432000  -779958.78      301.92962      20006.176      51.811448      22.400967      69.132488      2.4079335      80237.001    
    433000  -780021.5       300.7746       20410.056      51.811448      22.400967      69.132488      2.4079335      80237.001    
    434000  -779988.96      304.47357      20824.995      51.811448      22.400967      69.132488      2.4079335      80237.001    
    435000  -780030.82      297.83417      19790.296      51.811448      22.400967      69.132488      2.4079335      80237.001    
    436000  -779913.89      300.65401      21479.044      51.811448      22.400967      69.132488      2.4079335      80237.001    
    437000  -780065.99      299.92078      19629.91       51.811448      22.400967      69.132488      2.4079335      80237.001    
    438000  -780053.25      302.0145       21622.328      51.811448      22.400967      69.132488      2.4079335      80237.001    
    439000  -779930.44      299.70715      19177.352      51.811448      22.400967      69.132488      2.4079335      80237.001    
    440000  -779947.3       299.46976      19955.351      51.811448      22.400967      69.132488      2.4079335      80237.001    
    441000  -779941.68      303.44115      19850.428      51.811448      22.400967      69.132488      2.4079335      80237.001    
    442000  -780092.21      299.7753       20888.86       51.811448      22.400967      69.132488      2.4079335      80237.001    
    443000  -780043.86      300.04238      19650.352      51.811448      22.400967      69.132488      2.4079335      80237.001    
    444000  -780079.85      303.94741      20463.671      51.811448      22.400967      69.132488      2.4079335      80237.001    
    445000  -779918.16      298.62862      20034.633      51.811448      22.400967      69.132488      2.4079335      80237.001    
    446000  -780038.36      299.92437      19809.462      51.811448      22.400967      69.132488      2.4079335      80237.001    
    447000  -779948.15      296.68097      20656.748      51.811448      22.400967      69.132488      2.4079335      80237.001    
    448000  -779997.28      301.76447      20448.022      51.811448      22.400967      69.132488      2.4079335      80237.001    
    449000  -780067.37      299.03479      20754.561      51.811448      22.400967      69.132488      2.4079335      80237.001    
    450000  -779996.67      297.28784      19090.073      51.811448      22.400967      69.132488      2.4079335      80237.001    
    451000  -780122         306.27547      19828.557      51.811448      22.400967      69.132488      2.4079335      80237.001    
    452000  -780162.3       295.88282      19492.427      51.811448      22.400967      69.132488      2.4079335      80237.001    
    453000  -780164.09      304.9611       20045.663      51.811448      22.400967      69.132488      2.4079335      80237.001    
    454000  -780092.35      298.03023      18769.897      51.811448      22.400967      69.132488      2.4079335      80237.001    
    455000  -779850.96      300.9852       21224.445      51.811448      22.400967      69.132488      2.4079335      80237.001    
    456000  -780129.73      301.06326      19186.857      51.811448      22.400967      69.132488      2.4079335      80237.001    
    457000  -780061.23      298.34529      19210.217      51.811448      22.400967      69.132488      2.4079335      80237.001    
    458000  -780052.81      306.00839      19609.166      51.811448      22.400967      69.132488      2.4079335      80237.001    
    459000  -780122         297.61428      20869.949      51.811448      22.400967      69.132488      2.4079335      80237.001    
    460000  -780004.78      302.67406      21059.111      51.811448      22.400967      69.132488      2.4079335      80237.001    
    461000  -780100         298.34745      18448.784      51.811448      22.400967      69.132488      2.4079335      80237.001    
    462000  -779994.9       302.12593      19722.068      51.811448      22.400967      69.132488      2.4079335      80237.001    
    463000  -780032.33      303.23375      20155.995      51.811448      22.400967      69.132488      2.4079335      80237.001    
    464000  -780059.53      296.92548      20443.519      51.811448      22.400967      69.132488      2.4079335      80237.001    
    465000  -780085.52      297.31185      19183.575      51.811448      22.400967      69.132488      2.4079335      80237.001    
    466000  -780089.46      293.1466       18784.943      51.811448      22.400967      69.132488      2.4079335      80237.001    
    467000  -780011         302.2314       19029.895      51.811448      22.400967      69.132488      2.4079335      80237.001    
    468000  -780070.51      301.71046      18162.441      51.811448      22.400967      69.132488      2.4079335      80237.001    
    469000  -780163.65      302.04558      20485.25       51.811448      22.400967      69.132488      2.4079335      80237.001    
    470000  -780060.47      302.54676      18436.959      51.811448      22.400967      69.132488      2.4079335      80237.001    
    471000  -780098.34      303.11889      18640.858      51.811448      22.400967      69.132488      2.4079335      80237.001    
    472000  -779974.59      304.78697      21064.971      51.811448      22.400967      69.132488      2.4079335      80237.001    
    473000  -780104         299.07266      19547.542      51.811448      22.400967      69.132488      2.4079335      80237.001    
    474000  -780026.17      302.56091      18900.516      51.811448      22.400967      69.132488      2.4079335      80237.001    
    475000  -780056.65      300.26361      19561.734      51.811448      22.400967      69.132488      2.4079335      80237.001    
    476000  -780101.81      298.54798      19760.074      51.811448      22.400967      69.132488      2.4079335      80237.001    
    477000  -780018.12      301.02343      20022.145      51.811448      22.400967      69.132488      2.4079335      80237.001    
    478000  -780118.83      300.86679      18419.731      51.811448      22.400967      69.132488      2.4079335      80237.001    
    479000  -780172.19      297.81815      20209.804      51.811448      22.400967      69.132488      2.4079335      80237.001    
    480000  -780030.55      303.47028      19780.347      51.811448      22.400967      69.132488      2.4079335      80237.001    
    481000  -780065.57      301.02182      19686.71       51.811448      22.400967      69.132488      2.4079335      80237.001    
    482000  -780102.64      296.01324      19613.77       51.811448      22.400967      69.132488      2.4079335      80237.001    
    483000  -780072.57      302.87827      21729.117      51.811448      22.400967      69.132488      2.4079335      80237.001    
    484000  -779955.84      301.57074      20295.921      51.811448      22.400967      69.132488      2.4079335      80237.001    
    485000  -780102.6       300.68382      19997.277      51.811448      22.400967      69.132488      2.4079335      80237.001    
    486000  -779931.98      302.29563      20239.851      51.811448      22.400967      69.132488      2.4079335      80237.001    
    487000  -780028.79      296.43335      19930.534      51.811448      22.400967      69.132488      2.4079335      80237.001    
    488000  -780081.18      296.13394      20068.111      51.811448      22.400967      69.132488      2.4079335      80237.001    
    489000  -779959.02      297.96297      19443.808      51.811448      22.400967      69.132488      2.4079335      80237.001    
    490000  -780075.51      295.81962      20072.839      51.811448      22.400967      69.132488      2.4079335      80237.001    
    491000  -780154.34      301.60418      21996.337      51.811448      22.400967      69.132488      2.4079335      80237.001    
    492000  -780139.32      294.00792      19476.848      51.811448      22.400967      69.132488      2.4079335      80237.001    
    493000  -780070.19      300.56196      19793.173      51.811448      22.400967      69.132488      2.4079335      80237.001    
    494000  -780187.75      296.27002      20729.918      51.811448      22.400967      69.132488      2.4079335      80237.001    
    495000  -780066.59      297.35242      20852.095      51.811448      22.400967      69.132488      2.4079335      80237.001    
    496000  -779964.98      304.52475      19423.334      51.811448      22.400967      69.132488      2.4079335      80237.001    
    497000  -780142.4       298.50671      20192.258      51.811448      22.400967      69.132488      2.4079335      80237.001    
    498000  -780098.7       298.90286      20904.9        51.811448      22.400967      69.132488      2.4079335      80237.001    
    499000  -779984.93      298.63245      19643.45       51.811448      22.400967      69.132488      2.4079335      80237.001    
    500000  -780117.54      295.26127      18454.707      51.811448      22.400967      69.132488      2.4079335      80237.001    
    501000  -780020.89      296.61247      19866.213      51.811448      22.400967      69.132488      2.4079335      80237.001    
    502000  -780065.45      294.76068      20036.291      51.811448      22.400967      69.132488      2.4079335      80237.001    
    503000  -780248.39      303.53344      19365.387      51.811448      22.400967      69.132488      2.4079335      80237.001    
    504000  -780178.84      302.24063      20223.623      51.811448      22.400967      69.132488      2.4079335      80237.001    
    505000  -780198.13      298.78593      21255.255      51.811448      22.400967      69.132488      2.4079335      80237.001    
    506000  -779983.37      298.73179      20436.039      51.811448      22.400967      69.132488      2.4079335      80237.001    
    507000  -780113.91      297.06231      20800.884      51.811448      22.400967      69.132488      2.4079335      80237.001    
    508000  -780050.19      297.9724       20144.914      51.811448      22.400967      69.132488      2.4079335      80237.001    
    509000  -780260.47      301.03791      19672.222      51.811448      22.400967      69.132488      2.4079335      80237.001    
    510000  -780169.31      304.19017      20157.962      51.811448      22.400967      69.132488      2.4079335      80237.001    
    511000  -780152.96      302.57269      20146.358      51.811448      22.400967      69.132488      2.4079335      80237.001    
    512000  -780138.07      298.95112      18409.905      51.811448      22.400967      69.132488      2.4079335      80237.001    
    513000  -780125.75      305.05808      19726.505      51.811448      22.400967      69.132488      2.4079335      80237.001    
    514000  -780099.93      295.09009      19607.188      51.811448      22.400967      69.132488      2.4079335      80237.001    
    515000  -780055.56      300.28417      21348.299      51.811448      22.400967      69.132488      2.4079335      80237.001    
    516000  -780134.41      299.98535      19499.137      51.811448      22.400967      69.132488      2.4079335      80237.001    
    517000  -780054.3       295.71025      20253.998      51.811448      22.400967      69.132488      2.4079335      80237.001    
    518000  -780118.23      296.99076      21183.398      51.811448      22.400967      69.132488      2.4079335      80237.001    
    519000  -780038.8       299.46161      20121.074      51.811448      22.400967      69.132488      2.4079335      80237.001    
    520000  -780126.45      298.38853      19077.663      51.811448      22.400967      69.132488      2.4079335      80237.001    
    521000  -780206.44      305.31864      19104.377      51.811448      22.400967      69.132488      2.4079335      80237.001    
    522000  -780219.93      298.28321      20261.902      51.811448      22.400967      69.132488      2.4079335      80237.001    
    523000  -780111.28      300.80691      18648.84       51.811448      22.400967      69.132488      2.4079335      80237.001    
    524000  -780076.95      297.86057      20322.774      51.811448      22.400967      69.132488      2.4079335      80237.001    
    525000  -780083.12      300.32208      19522.816      51.811448      22.400967      69.132488      2.4079335      80237.001    
    526000  -780253.12      298.84292      18762.199      51.811448      22.400967      69.132488      2.4079335      80237.001    
    527000  -780184.8       301.05192      19330.681      51.811448      22.400967      69.132488      2.4079335      80237.001    
    528000  -780033.02      304.17439      20013.748      51.811448      22.400967      69.132488      2.4079335      80237.001    
    529000  -780201.44      296.40298      21042.591      51.811448      22.400967      69.132488      2.4079335      80237.001    
    530000  -780115.78      301.07672      19153.084      51.811448      22.400967      69.132488      2.4079335      80237.001    
    531000  -780030.08      302.81801      19562.078      51.811448      22.400967      69.132488      2.4079335      80237.001    
    532000  -780210.86      301.58998      20431.809      51.811448      22.400967      69.132488      2.4079335      80237.001    
    533000  -780051.11      301.11387      20276.395      51.811448      22.400967      69.132488      2.4079335      80237.001    
    534000  -780135.29      299.65307      20066.973      51.811448      22.400967      69.132488      2.4079335      80237.001    
    535000  -780178.04      302.28198      20107.602      51.811448      22.400967      69.132488      2.4079335      80237.001    
    536000  -780139.4       298.00161      18986.289      51.811448      22.400967      69.132488      2.4079335      80237.001    
    537000  -780148.48      297.25546      19524.45       51.811448      22.400967      69.132488      2.4079335      80237.001    
    538000  -780141.37      303.76193      19540.693      51.811448      22.400967      69.132488      2.4079335      80237.001    
    539000  -780182.77      297.29897      19137.418      51.811448      22.400967      69.132488      2.4079335      80237.001    
    540000  -780056.13      299.29269      20147.049      51.811448      22.400967      69.132488      2.4079335      80237.001    
    541000  -780133.39      301.62152      19450.463      51.811448      22.400967      69.132488      2.4079335      80237.001    
    542000  -780246.88      294.75835      20668.924      51.811448      22.400967      69.132488      2.4079335      80237.001    
    543000  -780023.66      300.19982      19447.091      51.811448      22.400967      69.132488      2.4079335      80237.001    
    544000  -780063.05      300.19084      19605.87       51.811448      22.400967      69.132488      2.4079335      80237.001    
    545000  -780072.56      295.80913      19745.635      51.811448      22.400967      69.132488      2.4079335      80237.001    
    546000  -780132.72      299.41258      18574.825      51.811448      22.400967      69.132488      2.4079335      80237.001    
    547000  -780088.51      303.96849      19848.706      51.811448      22.400967      69.132488      2.4079335      80237.001    
    548000  -780082.73      297.63129      20088.437      51.811448      22.400967      69.132488      2.4079335      80237.001    
    549000  -780121.24      302.33559      18606.758      51.811448      22.400967      69.132488      2.4079335      80237.001    
    550000  -780113.44      294.74036      18629.878      51.811448      22.400967      69.132488      2.4079335      80237.001    
    551000  -780081.99      300.34227      20121.577      51.811448      22.400967      69.132488      2.4079335      80237.001    
    552000  -780086.14      295.68843      18832.519      51.811448      22.400967      69.132488      2.4079335      80237.001    
    553000  -780083.78      300.61715      19537.094      51.811448      22.400967      69.132488      2.4079335      80237.001    
    554000  -780266.53      296.07436      18305.73       51.811448      22.400967      69.132488      2.4079335      80237.001    
    555000  -780106.65      301.68513      18545.531      51.811448      22.400967      69.132488      2.4079335      80237.001    
    556000  -780130.66      303.35133      19271.507      51.811448      22.400967      69.132488      2.4079335      80237.001    
    557000  -780120.26      295.98411      19200.724      51.811448      22.400967      69.132488      2.4079335      80237.001    
    558000  -780081.48      299.67369      18993.231      51.811448      22.400967      69.132488      2.4079335      80237.001    
    559000  -779957.38      298.55586      19156.221      51.811448      22.400967      69.132488      2.4079335      80237.001    
    560000  -780203.1       297.66296      19149.922      51.811448      22.400967      69.132488      2.4079335      80237.001    
    561000  -780123.89      303.04091      19431.573      51.811448      22.400967      69.132488      2.4079335      80237.001    
    562000  -780091.49      300.67722      20123.711      51.811448      22.400967      69.132488      2.4079335      80237.001    
    563000  -780124.27      301.95622      18467.61       51.811448      22.400967      69.132488      2.4079335      80237.001    
    564000  -780178.19      297.19738      19200.067      51.811448      22.400967      69.132488      2.4079335      80237.001    
    565000  -780155.47      301.33355      19280.488      51.811448      22.400967      69.132488      2.4079335      80237.001    
    566000  -780104.61      298.20577      19031.205      51.811448      22.400967      69.132488      2.4079335      80237.001    
    567000  -779972.31      301.62369      19506.906      51.811448      22.400967      69.132488      2.4079335      80237.001    
    568000  -780048.78      300.51534      19369.137      51.811448      22.400967      69.132488      2.4079335      80237.001    
    569000  -780147.95      299.13494      19861.118      51.811448      22.400967      69.132488      2.4079335      80237.001    
    570000  -780089.02      300.14647      19529.425      51.811448      22.400967      69.132488      2.4079335      80237.001    
    571000  -780128.1       302.10684      19715.283      51.811448      22.400967      69.132488      2.4079335      80237.001    
    572000  -780163.32      298.96809      19769.444      51.811448      22.400967      69.132488      2.4079335      80237.001    
    573000  -780183.84      299.67815      19588.007      51.811448      22.400967      69.132488      2.4079335      80237.001    
    574000  -780232.75      300.63043      19509.408      51.811448      22.400967      69.132488      2.4079335      80237.001    
    575000  -780079.29      300.7996       19121.079      51.811448      22.400967      69.132488      2.4079335      80237.001    
    576000  -780192.79      298.85631      19551.107      51.811448      22.400967      69.132488      2.4079335      80237.001    
    577000  -780177.6       300.37717      20681.926      51.811448      22.400967      69.132488      2.4079335      80237.001    
    578000  -780161.69      303.1327       18639.661      51.811448      22.400967      69.132488      2.4079335      80237.001    
    579000  -780049.4       295.04939      19683.946      51.811448      22.400967      69.132488      2.4079335      80237.001    
    580000  -780136.52      301.15594      18948.312      51.811448      22.400967      69.132488      2.4079335      80237.001    
    581000  -780084.53      299.78438      20661.332      51.811448      22.400967      69.132488      2.4079335      80237.001    
    582000  -780249.37      297.25959      20069.973      51.811448      22.400967      69.132488      2.4079335      80237.001    
    583000  -780061.88      299.5664       18824.996      51.811448      22.400967      69.132488      2.4079335      80237.001    
    584000  -780258.64      299.65408      18141.589      51.811448      22.400967      69.132488      2.4079335      80237.001    
    585000  -780165.28      297.39498      19728.302      51.811448      22.400967      69.132488      2.4079335      80237.001    
    586000  -780153.3       299.66568      18904.389      51.811448      22.400967      69.132488      2.4079335      80237.001    
    587000  -780123.09      300.54046      19410.692      51.811448      22.400967      69.132488      2.4079335      80237.001    
    588000  -780075.03      299.94885      19541.545      51.811448      22.400967      69.132488      2.4079335      80237.001    
    589000  -780179.08      302.78993      19247.022      51.811448      22.400967      69.132488      2.4079335      80237.001    
    590000  -780115.53      301.86036      20813.283      51.811448      22.400967      69.132488      2.4079335      80237.001    
    591000  -780126.01      299.37949      20595.635      51.811448      22.400967      69.132488      2.4079335      80237.001    
    592000  -780060.14      298.71111      20994.335      51.811448      22.400967      69.132488      2.4079335      80237.001    
    593000  -780085.36      303.71717      20120.73       51.811448      22.400967      69.132488      2.4079335      80237.001    
    594000  -780165.43      299.30006      20328.28       51.811448      22.400967      69.132488      2.4079335      80237.001    
    595000  -780129.72      303.48724      19861.164      51.811448      22.400967      69.132488      2.4079335      80237.001    
    596000  -780099.28      297.57703      19340.686      51.811448      22.400967      69.132488      2.4079335      80237.001    
    597000  -780083.97      304.28542      19107.487      51.811448      22.400967      69.132488      2.4079335      80237.001    
    598000  -780081.1       298.6817       19263.864      51.811448      22.400967      69.132488      2.4079335      80237.001    
    599000  -780116.85      300.86019      19168.294      51.811448      22.400967      69.132488      2.4079335      80237.001    
    600000  -780105.08      299.37929      19345.195      51.811448      22.400967      69.132488      2.4079335      80237.001    
    601000  -780093.93      299.12489      19037.965      51.811448      22.400967      69.132488      2.4079335      80237.001    
    602000  -780128.11      298.71095      19631.221      51.811448      22.400967      69.132488      2.4079335      80237.001    
    603000  -780050.5       300.02238      20061.356      51.811448      22.400967      69.132488      2.4079335      80237.001    
    604000  -780096.87      303.96465      19565.573      51.811448      22.400967      69.132488      2.4079335      80237.001    
    605000  -780281.5       302.16854      20243.245      51.811448      22.400967      69.132488      2.4079335      80237.001    
    606000  -780163.69      299.42792      20632.841      51.811448      22.400967      69.132488      2.4079335      80237.001    
    607000  -780233.24      298.94948      20340.574      51.811448      22.400967      69.132488      2.4079335      80237.001    
    608000  -780072.24      300.6322       20156.667      51.811448      22.400967      69.132488      2.4079335      80237.001    
    609000  -780148.34      301.0841       19748.796      51.811448      22.400967      69.132488      2.4079335      80237.001    
    610000  -780223.87      300.99058      19313.549      51.811448      22.400967      69.132488      2.4079335      80237.001    
    611000  -780118.57      294.53748      19980.18       51.811448      22.400967      69.132488      2.4079335      80237.001    
    612000  -780138.03      299.44606      20395.8        51.811448      22.400967      69.132488      2.4079335      80237.001    
    613000  -780186.39      300.50828      20249.462      51.811448      22.400967      69.132488      2.4079335      80237.001    
    614000  -780177.83      303.67733      19284.253      51.811448      22.400967      69.132488      2.4079335      80237.001    
    615000  -780142.51      300.75039      19899.171      51.811448      22.400967      69.132488      2.4079335      80237.001    
    616000  -780210.92      297.22116      20295.373      51.811448      22.400967      69.132488      2.4079335      80237.001    
    617000  -780012.2       297.79084      20711.114      51.811448      22.400967      69.132488      2.4079335      80237.001    
    618000  -780189.97      298.36906      20470.413      51.811448      22.400967      69.132488      2.4079335      80237.001    
    619000  -780217.81      299.19079      19617.414      51.811448      22.400967      69.132488      2.4079335      80237.001    
    620000  -780073.23      303.9131       20002.784      51.811448      22.400967      69.132488      2.4079335      80237.001    
    621000  -780216.2       300.08354      19479.42       51.811448      22.400967      69.132488      2.4079335      80237.001    
    622000  -780096.15      296.70049      20616.382      51.811448      22.400967      69.132488      2.4079335      80237.001    
    623000  -780129.45      303.017        19184.406      51.811448      22.400967      69.132488      2.4079335      80237.001    
    624000  -780231.54      300.03886      21221.637      51.811448      22.400967      69.132488      2.4079335      80237.001    
    625000  -780158.64      300.70965      18778.779      51.811448      22.400967      69.132488      2.4079335      80237.001    
    626000  -780210.93      302.43059      20290.924      51.811448      22.400967      69.132488      2.4079335      80237.001    
    627000  -780183.98      297.78821      19680.176      51.811448      22.400967      69.132488      2.4079335      80237.001    
    628000  -780110.74      306.65618      20314.283      51.811448      22.400967      69.132488      2.4079335      80237.001    
    629000  -780093.98      295.10878      18765.935      51.811448      22.400967      69.132488      2.4079335      80237.001    
    630000  -780197.77      297.55399      20178.681      51.811448      22.400967      69.132488      2.4079335      80237.001    
    631000  -780125.87      297.1347       20232.877      51.811448      22.400967      69.132488      2.4079335      80237.001    
    632000  -780208.85      296.56447      19499.617      51.811448      22.400967      69.132488      2.4079335      80237.001    
    633000  -780222.61      305.38337      18341.384      51.811448      22.400967      69.132488      2.4079335      80237.001    
    634000  -780193.77      300.14807      19660.025      51.811448      22.400967      69.132488      2.4079335      80237.001    
    635000  -779997.24      298.69007      20819.101      51.811448      22.400967      69.132488      2.4079335      80237.001    
    636000  -780195.22      291.58775      20344.182      51.811448      22.400967      69.132488      2.4079335      80237.001    
    637000  -780075.88      297.62421      19277.001      51.811448      22.400967      69.132488      2.4079335      80237.001    
    638000  -780130.38      295.2243       19189.052      51.811448      22.400967      69.132488      2.4079335      80237.001    
    639000  -780189.64      303.13293      19089.818      51.811448      22.400967      69.132488      2.4079335      80237.001    
    640000  -780165.43      299.95337      18957.436      51.811448      22.400967      69.132488      2.4079335      80237.001    
    641000  -779973.73      300.30674      18831.604      51.811448      22.400967      69.132488      2.4079335      80237.001    
