LAMMPS data file via write_data, version 8 Feb 2023, timestep = 0

8593 atoms
9 atom types
3434 bonds
2 bond types
1109 angles
1 angle types

-41.16390805875904 10.647540098759045 xlo xhi
-23.103128949820114 -0.7021619671798895 ylo yhi
-34.56624419245038 34.56624419245038 zlo zhi
14.82129093985866 0 0 xy xz yz

Masses

1 15.999
2 40.078
3 28.085
4 1.00794
5 15.999
6 15.999
7 40.078
8 1.00794
9 15.999

Pair Coeffs # lj/cut/coul/long

1 1.243 2.7339
2 5.03e-06 5.56669
3 1.841e-06 3.30203
4 0 0
5 0.0619 3.4435
6 0.1554 3.16554
7 5.03e-06 5.5617
8 0 0
9 0.0619 3.4435

Bond Coeffs # harmonic

1 554.135 1
2 554.135 1

Angle Coeffs # harmonic

1 45.7696 109.47

Atoms # full

4552 1 4 0.29 -30.606236943707195 -14.005816004950223 -32.20763435601281 0 0 0
1828 1 7 1.7 -30.053677789353003 -15.727315331039037 -28.29396102462579 1 0 1
1829 1 7 1.7 -25.907681751587578 -14.70688765553882 -28.770164613588214 1 0 1
1830 1 2 1.43 -31.353268015992878 -15.7584298419616 -24.759762192412197 1 0 1
5323 20 8 0.41 -30.53784655425814 -22.19906733771958 -19.161823511883018 0 0 0
5172 1 4 0.29 -36.49667203034417 -22.701108752763304 -34.489772601976654 0 0 0
6412 383 8 0.41 -28.615542340712636 -23.03583741244372 -20.66270807504221 0 1 0
2120 1 5 -1.012453722 -39.033949270524374 -20.745328982952024 -31.75203612747528 2 0 1
1837 1 3 1.72 -28.413877481212463 -12.492080419665733 -33.311592991145915 1 0 1
1839 1 5 -1.012453722 -30.022140058463826 -13.36450033841702 -28.251470974451248 1 0 1
1840 1 1 -1.152453722 -25.585318754908034 -13.997298432395421 -25.03670812831213 1 0 1
1841 1 9 -1.152453722 -26.961188619130784 -12.612301144233292 -32.732653940798784 1 0 1
7122 620 8 0.41 -26.671024825137078 -17.641615494394916 -29.62074252432463 0 0 0
1845 1 3 1.72 -25.1152876465259 -12.807948912159214 -26.022221482527932 1 0 1
1846 1 2 1.43 -27.445775940972297 -15.389746388199711 -25.141470691421134 1 0 1
6477 405 8 0.41 -36.34387665524393 -20.974580618234672 -30.40078181000174 0 0 0
4675 1 4 0.29 -27.464808020627352 -14.526609280864335 -32.11548618021609 0 0 0
1933 1 5 -1.012453722 -32.554275969970845 -20.99929830481712 -29.928206781695547 2 0 1
1827 1 1 -1.152453722 -28.71487445848919 -13.70944213484968 -34.383348579526455 1 0 1
2950 1 7 1.7 -22.316758818170854 -13.281648634989583 -17.44213663516402 1 0 1
5951 230 6 -0.82 -35.97746019028611 -16.645470286827237 -18.48688856685784 1 0 0
1979 1 5 -1.012453722 -32.21045005563994 -15.356208329505034 -29.74051329343356 1 0 1
1980 1 9 -1.152453722 -34.67900634068587 -18.27867826217597 -26.97371667757481 1 0 1
1586 1 5 -1.012453722 -24.924499301649618 -16.57635445684247 -34.24519084319789 1 0 1
1985 1 5 -1.012453722 -34.12177035644557 -16.22820052420414 -31.867369152712183 1 0 1
1988 1 5 -1.012453722 -37.016488855331346 -18.576416071884637 -27.98599262700078 1 0 1
1740 1 1 -1.152453722 -29.360312647706237 -22.853943541003748 -25.174675206389665 2 0 1
1993 1 1 -1.152453722 -36.39662123917969 -19.72333502024254 -25.562218167909727 1 0 1
1994 1 1 -1.152453722 -36.781911221290066 -17.20094654964119 -25.681720549266892 1 0 1
5321 20 6 -0.82 -30.291821817192794 -22.598043351495402 -18.22444355453408 0 0 0
1996 1 3 1.72 -36.22312662333523 -18.445627924401695 -26.55766884473739 1 0 1
1997 1 2 1.43 -38.311632137346926 -21.041726481149105 -25.366655670028983 1 0 1
2028 1 7 1.7 -33.24447472983093 -13.715703588003327 -30.87903599864618 1 0 1
4068 1 4 0.29 -38.163966515183624 -20.306944458508056 -31.51350346629762 0 0 0
2034 1 5 -1.012453722 -33.124364198745546 -14.13373386021477 -24.94786173821059 1 0 1
1844 1 3 1.72 -25.432952939997136 -12.375013205622338 -33.26366625865736 1 0 1
2041 1 2 1.43 -34.96858782185759 -15.56317467324159 -24.947331544471332 1 0 1
6126 288 8 0.41 -34.78460266700545 -14.795184969100394 -28.854640583089306 0 0 0
2138 1 1 -1.152453722 -40.015709333826905 -22.722227366263695 -25.30376733866745 2 0 1
7410 716 8 0.41 -30.93395503589805 -13.874126586941754 -18.164985345105396 0 0 0
1642 1 5 -1.012453722 -22.382777346574212 -13.425788791539906 -32.29346755019608 1 0 1
2901 1 7 1.7 -26.58506764006417 -17.180197690343352 -19.4945008531554 1 0 1
5093 1 4 0.29 -37.99238295145971 -18.486969941513436 -33.08249296067782 0 0 0
2907 1 1 -1.152453722 -27.434363712441808 -20.103784692269862 -22.65348167623668 1 0 1
5646 128 8 0.41 -24.148848466318583 -16.4404583773918 -32.556876695229995 0 0 0
5953 230 8 0.41 -35.66538299412093 -17.184229424384363 -19.311740361793717 1 0 0
4804 1 4 0.29 -26.754892594615285 -17.37428795722181 -32.51384925144841 0 0 0
2139 1 1 -1.152453722 -40.08761419639269 -22.369270029354187 -34.530933663689716 2 0 1
2957 1 1 -1.152453722 -24.05851629719266 -14.294250503648824 -22.61669151875738 1 0 1
8493 1077 8 0.41 -29.385150360855775 -13.275606219084233 -25.328405877774237 0 0 0
3094 1 2 1.43 -29.3328683838025 -18.690784358637227 -22.696876176324324 1 0 1
3096 1 1 -1.152453722 -31.094599679732838 -22.637638284866537 -22.763922702605612 1 0 1
3098 1 1 -1.152453722 -31.25620467195641 -20.055384068681423 -23.00777606959192 1 0 1
1786 1 5 -1.012453722 -26.160095088841622 -18.193770404628673 -32.29212582874697 1 0 1
3100 1 7 1.7 -33.96110623940055 -20.134978341948433 -19.43127904383676 1 0 1
3103 1 5 -1.012453722 -35.428525481988494 -22.132039169606117 -20.787531103732086 1 0 1
3104 1 5 -1.012453722 -30.448977744263072 -21.09345720906249 -20.618918410351633 1 0 1
3106 1 1 -1.152453722 -35.08232830822033 -20.213234528416145 -22.780129307263966 1 0 1
3107 1 3 1.72 -31.44915403461519 -21.308204309955553 -21.967991462682626 1 0 1
3108 1 2 1.43 -33.19939039989516 -18.650740198090393 -23.15686218190517 1 0 1
3111 1 9 -1.152453722 -33.01334825904126 -21.356424996948355 -21.40060953542642 1 0 1
3113 1 1 -1.152453722 -34.626943591648846 -22.64193470861459 -23.247579883235314 1 0 1
3114 1 3 1.72 -34.52853058976085 -21.515658196333582 -22.066876596434213 1 0 1
3140 1 2 1.43 -25.753221330907728 -12.781651716969451 -23.079233384262672 1 0 1
3141 1 5 -1.012453722 -32.96194783254002 -18.48193176985842 -20.76570391492089 1 0 1
3142 1 5 -1.012453722 -27.756964990340474 -16.9933252245971 -21.64805694821976 1 0 1
3291 1 5 -1.012453722 -39.69603383875178 -22.380837533529203 -18.698378339248727 1 0 1
3145 1 7 1.7 -29.755651471053632 -15.803966632943009 -21.0449774208845 1 0 1
6125 288 6 -0.82 -35.05885256286684 -14.548853075637913 -29.828760090242326 0 0 0
3148 1 5 -1.012453722 -30.147160771436546 -18.15297015564639 -20.460774275955316 1 0 1
3150 1 5 -1.012453722 -28.511576565832797 -15.976573354581532 -18.971281409518056 1 0 1
3152 1 5 -1.012453722 -30.987929320285016 -14.212421047982103 -22.644428812577246 1 0 1
1639 1 2 1.43 -23.866363375538242 -15.760087770534184 -24.67637204469117 1 0 1
3156 1 5 -1.012453722 -30.896593544735236 -16.95925483883732 -22.821859446207853 1 0 1
3283 1 2 1.43 -36.70735165322823 -18.699722455447482 -23.54713412633337 1 0 1
3284 1 1 -1.152453722 -38.153797536825444 -22.59912988385481 -22.949137955400268 1 0 1
3287 1 1 -1.152453722 -38.541587473938144 -19.9787198262208 -23.264537821491516 1 0 1
2966 1 3 1.72 -24.093865058581773 -15.630730656997216 -21.666601521556426 1 0 1
5950 229 8 0.41 -28.64532973669616 -22.28633980989863 -28.988803378324906 0 1 0
3294 1 5 -1.012453722 -37.64757359063451 -20.7106055699422 -20.93156352841759 1 0 1
3297 1 3 1.72 -38.54587769286627 -21.208791803112835 -22.295794702956528 1 0 1
3331 1 2 1.43 -33.097024009431095 -13.120736884038081 -22.893809008342945 1 0 1
3333 1 1 -1.152453722 -34.99128478656063 -17.15579337393004 -22.937406984137404 1 0 1
3335 1 1 -1.152453722 -34.92044969477804 -14.531756991055659 -22.82613822658412 1 0 1
6539 426 6 -0.82 -36.479333871995095 -17.123357724631717 -30.35420579693379 0 0 0
1982 1 7 1.7 -35.29626522747992 -18.46254494613823 -31.801398144573245 1 0 1
3342 1 5 -1.012453722 -34.27957539803242 -16.015172085189185 -20.647755107344032 1 0 1
3345 1 3 1.72 -35.18261092828658 -15.893258454849114 -21.965606503903274 1 0 1
4881 1 4 0.29 -29.48998477923148 -12.192574751072314 -31.06112926496581 0 0 0
4073 1 4 0.29 -32.17118133913925 -14.157972826746681 -27.327233508041544 0 0 0
4079 1 4 0.29 -32.73748745494107 -15.516676129369367 -28.831629580288517 0 0 0
5667 135 8 0.41 -27.81756807336844 -12.144052424115536 -18.47881495119249 0 0 0
8161 966 8 0.41 -28.207415410238376 -18.650920793258713 -28.705046644166135 0 0 0
4946 1 4 0.29 -34.71406564354921 -13.554493505218014 -27.306787542357984 1 0 0
5051 1 4 0.29 -33.68970593226025 -12.852555987525658 -33.02369276463253 0 0 0
4264 1 4 0.29 -31.99777231637119 -20.65863002225631 -29.111306452871485 0 0 0
6478 405 8 0.41 -36.91701354012473 -19.66101350770995 -29.45216805140258 0 0 0
1777 1 2 1.43 -34.10480852731592 -21.528558705457026 -34.34701803074175 1 0 1
4296 1 4 0.29 -27.454055738280047 -16.53133147475382 -27.478902384508128 0 0 0
4607 1 4 0.29 -23.287997364358297 -12.918637541023719 -32.295577492227864 0 0 0
4304 1 4 0.29 -31.947665588921055 -18.408825011963852 -20.72601607914131 0 0 0
6189 309 8 0.41 -33.49627688186326 -17.76361546122832 -34.1850935857302 0 0 0
4383 1 4 0.29 -31.57267444254842 -18.198205377720704 -28.222105502683068 0 0 0
4414 1 4 0.29 -36.71382786151546 -21.120015491225804 -20.81404504319896 0 0 0
2036 1 2 1.43 -34.3956825394709 -15.333687749270723 -34.209831794965154 1 0 1
8003 914 6 -0.82 -36.01966233996261 -20.64512225321461 -18.145132027954478 0 0 0
6629 456 6 -0.82 -23.598495682533773 -13.310056781612346 -19.347137341659895 0 0 0
8285 1008 6 -0.82 -25.29204502998929 -18.649586068675013 -20.69990130528772 0 0 0
7267 668 8 0.41 -30.058919451898536 -13.188671877706952 -20.00216740958612 0 0 0
8111 950 6 -0.82 -25.822037418301303 -12.434571500954831 -20.584137042709266 0 0 0
5221 1 4 0.29 -36.41430388885195 -16.137433763378958 -32.55355601518964 0 0 0
4346 1 4 0.29 -30.32626789800104 -20.062690505970362 -30.46103821366924 0 0 0
4680 1 4 0.29 -28.312437553702722 -15.009232780941897 -18.961663561281696 0 0 0
4694 1 4 0.29 -33.83755017512993 -16.97715923176728 -20.625569269616182 0 0 0
4700 1 4 0.29 -31.47636127199985 -18.3046298360731 -29.28465099074976 0 0 0
4736 1 4 0.29 -30.781629870699355 -17.68173327903512 -26.652309155749755 0 0 0
8201 980 6 -0.82 -33.98404071865582 -18.632891591510425 -17.7138689325311 0 0 0
4798 1 4 0.29 -30.233181450805063 -19.143109018809103 -20.513626043851872 0 0 0
5071 1 4 0.29 -33.14426126261232 -12.130674747358348 -25.543811925205386 0 0 0
1593 1 2 1.43 -27.709214548824747 -21.252363969216905 -24.825997058618007 1 0 1
4860 1 4 0.29 -29.4950055832374 -21.226792243837334 -20.387089502348253 0 0 0
4109 1 4 0.29 -37.232925818273245 -18.98872372582832 -18.994935320373656 0 0 0
5017 1 4 0.29 -34.589693239242855 -16.001276663109106 -30.99577256707237 0 0 0
5018 1 4 0.29 -32.72793162801492 -14.483148700733993 -25.774508762853984 0 0 0
5052 1 4 0.29 -27.42093395882319 -16.797458490719535 -22.563078644068632 0 0 0
5102 1 4 0.29 -31.43929620044787 -15.111774539507104 -22.546438248218077 0 0 0
2904 1 5 -1.012453722 -27.62095013529963 -21.701215944290574 -20.2262492471728 1 0 1
5129 1 4 0.29 -31.262036517438673 -17.426732142901162 -21.981147070166045 0 0 0
5159 1 4 0.29 -27.183296473004965 -14.527243957713203 -22.288990173832666 0 0 0
7121 620 6 -0.82 -26.496230878535723 -16.636220996166045 -29.79020604094681 0 0 0
5322 20 8 0.41 -29.529433084697843 -21.956270500898256 -17.82945564487224 0 0 0
1936 1 1 -1.152453722 -36.634268040155476 -22.841500049673957 -25.536777644518114 2 0 1
5276 5 6 -0.82 -31.67056675236532 -15.406994771707826 -19.921745423048307 0 0 0
5277 5 8 0.41 -31.646896638812905 -16.19640045857998 -19.182425198387463 0 0 0
1935 1 5 -1.012453722 -31.991931637448133 -22.363149043336616 -33.141871931306426 1 1 1
5291 10 6 -0.82 -24.849341143235197 -14.505510288580698 -30.949112908567816 0 0 0
5292 10 8 0.41 -24.65022898094803 -13.568817492866756 -31.143905889655926 0 0 0
5293 10 8 0.41 -25.5835247772671 -14.846016987959723 -31.488120592729413 0 0 0
1927 1 5 -1.012453722 -36.24093762640504 -22.224827837214708 -33.601150088204356 2 0 1
6572 437 6 -0.82 -37.86662815317108 -21.287294091156927 -27.91975722274894 0 0 0
1928 1 5 -1.012453722 -29.975435862823716 -20.64057726993762 -31.27692539363178 2 0 1
7336 691 8 0.41 -31.493210581091834 -18.968748980916516 -18.27893696586767 0 0 0
8005 914 8 0.41 -36.809784184426874 -20.028301149831496 -18.231847300226384 0 0 0
7485 741 8 0.41 -23.418390005670368 -12.862398258613947 -28.038492781734217 0 0 0
5450 63 6 -0.82 -29.580493438307336 -17.07473938750359 -32.76455601690757 0 0 0
5451 63 8 0.41 -28.759996676529965 -16.55064025432047 -32.55794254470235 0 0 0
5452 63 8 0.41 -29.246606538312168 -17.979207158348185 -33.12062637647657 0 0 0
5949 229 8 0.41 -30.087553419548225 -22.131059999169757 -28.416340232670965 0 1 0
1944 1 1 -1.152453722 -32.678464085528184 -22.8903072051494 -25.43648205356827 2 0 1
7123 620 8 0.41 -26.400637484832238 -16.650688092527645 -30.81808792248029 0 0 0
6631 456 8 0.41 -24.39302060672963 -12.959100875514439 -19.8451856270243 0 0 0
4588 1 4 0.29 -25.572004802963367 -14.564413675805488 -20.11821205415958 0 0 0
4285 1 4 0.29 -38.80499435552967 -22.87503676876024 -18.90040381287703 0 0 0
1990 1 2 1.43 -38.21411383490073 -21.07650284694778 -34.076606988581446 1 0 1
8112 950 8 0.41 -26.609703081197303 -11.977120896614135 -20.07641870462212 0 0 0
6032 257 6 -0.82 -29.12206055205533 -15.321209117998402 -30.354683778511443 0 0 0
6033 257 8 0.41 -29.41794062682339 -14.43704872217785 -30.729574545034406 0 0 0
6034 257 8 0.41 -28.31009827599319 -15.612120110471585 -30.93549924009927 0 0 0
2035 1 5 -1.012453722 -34.57765550282558 -13.368805559317256 -32.982765162819916 1 0 1
5952 230 8 0.41 -35.22708168612185 -16.942957035991892 -17.89851461155215 1 0 0
6073 270 8 0.41 -33.45070921932518 -15.610141255852266 -27.386479631759766 1 0 0
6630 456 8 0.41 -23.20619991111254 -14.124673243527281 -19.867902804888935 0 0 0
7358 699 6 -0.82 -32.607064479337126 -12.531509694697759 -28.562546356058093 0 0 0
8492 1077 6 -0.82 -29.676380646989173 -14.240515222279914 -25.513072550840803 0 0 0
2959 1 2 1.43 -22.105421736218773 -12.575409678592145 -22.67611769036033 1 0 1
6810 516 8 0.41 -33.23940393832218 -15.754327806325787 -17.82804307318551 0 0 0
1790 1 2 1.43 -30.228612884417657 -21.151150209403607 -34.22652348883498 1 0 1
6072 270 8 0.41 -34.64400437384451 -16.71581244736529 -27.55150854422311 1 0 0
6299 346 6 -0.82 -33.64721412518797 -18.525800905681464 -30.089917103569405 0 0 0
6300 346 8 0.41 -33.53013211228637 -18.484239044018832 -29.06116332242894 0 0 0
6301 346 8 0.41 -33.271561561290476 -19.450697103748453 -30.201719395238616 0 0 0
8160 966 8 0.41 -29.21590114144913 -18.181924353978427 -29.743195588565353 0 0 0
5552 97 6 -0.82 -27.834105045624906 -19.166600388766078 -19.268312834908855 0 0 0
6476 405 6 -0.82 -36.61910696990416 -19.98754371674954 -30.42735076016971 0 0 0
5278 5 8 0.41 -32.66511930126447 -15.350752420876688 -20.159401321284214 0 0 0
4418 1 4 0.29 -38.92389073244145 -22.61296167134233 -31.853700602347324 0 1 0
7701 813 8 0.41 -32.19661832558672 -19.148279526837737 -33.15295510116894 0 0 0
3153 1 2 1.43 -29.293463871390983 -12.446498946597359 -22.89012710170278 1 0 1
1599 1 5 -1.012453722 -25.221311089259437 -18.376039601658945 -27.967562159284903 1 0 1
7731 823 8 0.41 -33.94543986787622 -21.070650180621662 -28.72274621959024 0 0 0
8097 945 8 0.41 -33.491570873532645 -20.78091809229849 -31.65639700899873 0 0 0
1834 1 5 -1.012453722 -29.531310105111654 -12.75263156527319 -31.922134880374742 1 0 1
6110 283 6 -0.82 -26.3346733039629 -14.07675367906071 -17.988372179611943 0 0 0
7484 741 6 -0.82 -23.383611263293428 -13.058657345009845 -29.076695247495284 0 0 0
6809 516 6 -0.82 -33.934931720301826 -15.017741343982056 -17.670522302903283 0 0 0
6770 503 6 -0.82 -27.197044922038128 -13.311442878747172 -30.170101922328932 0 0 0
5554 97 8 0.41 -27.772651470862826 -20.15911707796506 -19.516227793161384 0 0 0
6772 503 8 0.41 -27.1315521178758 -13.099798840767104 -31.173459734302252 0 0 0
1989 1 5 -1.012453722 -37.13936637338824 -19.05314994469763 -33.322224408886434 1 0 1
7359 699 8 0.41 -32.726037261175556 -12.116503055920186 -27.639766226268158 0 0 0
4454 1 4 0.29 -25.77563818323282 -12.057972609776275 -28.108875333315794 0 0 0
6071 270 6 -0.82 -34.4855835849646 -15.713916916297357 -27.593023483502108 1 0 0
8096 945 6 -0.82 -34.34383435347649 -20.601804273876766 -32.15442527934979 0 0 0
6574 437 8 0.41 -37.457282540199856 -20.34834161318281 -27.885845854883044 0 0 0
7097 612 6 -0.82 -33.40735017265841 -22.626232989333268 -18.727954642153975 0 0 0
6541 426 8 0.41 -36.465065914379444 -17.409047224586022 -29.452101726299144 0 0 0
5537 92 6 -0.82 -31.149047304125112 -12.398751647332496 -19.176958245057303 1 0 0
7112 617 6 -0.82 -35.77753816874478 -18.7093351620167 -20.25243958054719 0 0 0
7113 617 8 0.41 -35.28569626251745 -18.408843512765863 -21.051775091541487 0 0 0
7114 617 8 0.41 -36.556394308520495 -19.2198503278772 -20.669492444214413 0 0 0
2953 1 5 -1.012453722 -25.32655442328823 -15.497767994975298 -20.552719397897558 1 0 1
1835 1 5 -1.012453722 -26.004133182540457 -12.815883011383118 -27.451404041850243 1 0 1
6713 484 6 -0.82 -39.637528114537524 -22.47251497558479 -29.529977346851155 0 1 0
6771 503 8 0.41 -27.969767408202575 -12.691076410952482 -29.972531767586204 0 0 0
1937 1 5 -1.012453722 -35.88621570050184 -22.51708039326336 -30.48807561464633 1 1 1
7730 823 6 -0.82 -34.49341129666387 -20.973098950097114 -27.901447876986804 0 0 0
8098 945 8 0.41 -34.99828789240359 -21.310668725761207 -31.800525755656714 0 0 0
7266 668 8 0.41 -28.510410486577157 -12.857066726277148 -20.039499032432936 0 0 0
2031 1 5 -1.012453722 -31.460772815047463 -14.550674467973263 -32.41569308902192 1 0 1
7265 668 6 -0.82 -29.211281843469465 -13.489196682243218 -20.473150346901637 0 0 0
6239 326 6 -0.82 -27.638700313691224 -21.054592764892774 -27.9614052144192 0 0 0
7732 823 8 0.41 -34.70355297474064 -20.00422564853428 -27.742301797953477 0 0 0
7334 691 6 -0.82 -31.541236094069454 -20.02715362968875 -18.34774648374492 0 0 0
7335 691 8 0.41 -31.062263497135184 -20.308579934091124 -19.238797283652 0 0 0
7098 612 8 0.41 -33.081366483018435 -23.001963877523348 -19.632147114386115 0 0 0
7700 813 6 -0.82 -31.82655427318499 -18.82585458714997 -32.29947238982755 0 0 0
7702 813 8 0.41 -31.363826681618033 -19.63864598188432 -31.960870542419617 0 0 0
4578 1 4 0.29 -35.23303560688632 -22.967498308183988 -20.23186583444603 0 0 0
1592 1 5 -1.012453722 -23.948399386846614 -15.90403814810301 -28.568283381457295 1 0 1
8159 966 6 -0.82 -28.33431110159554 -18.69652113802263 -29.713182925679813 0 0 0
6112 283 8 0.41 -25.461575102962044 -13.845187462271921 -17.620210650036025 0 0 0
7394 711 6 -0.82 -30.513889630368812 -20.757656631312038 -27.478305572503807 0 0 0
7395 711 8 0.41 -29.612680709724543 -20.49717738519867 -27.193113768604846 0 0 0
7396 711 8 0.41 -31.07422300806079 -19.884929914823786 -27.463011903195138 0 0 0
1932 1 7 1.7 -31.278343663474686 -22.698941411350543 -30.988249744217402 1 1 1
2909 1 2 1.43 -25.97726891739397 -18.42231787285005 -23.48619500976548 1 0 1
6188 309 6 -0.82 -34.41089418557736 -18.238464765423345 -33.9364331660853 0 0 0
5193 1 4 0.29 -25.377674275684484 -17.300486448116462 -33.64314925170599 0 0 0
6714 484 8 0.41 -39.57361195638195 -21.891152187191746 -30.37513778230219 0 1 0
1836 1 1 -1.152453722 -24.925634181182893 -13.66306965713106 -34.09048563287083 1 0 1
5535 91 8 0.41 -33.04269418755304 -12.746648419536111 -19.940359231807406 0 0 0
4478 1 4 0.29 -28.733698408907145 -23.013924658954643 -31.32879073284364 0 1 0
6715 484 8 0.41 -38.9180155563733 -22.01244986261228 -28.92260297592516 0 1 0
5130 1 4 0.29 -26.423548487460497 -18.69550691651334 -34.33724655899346 0 0 0
4261 1 4 0.29 -30.91712251965864 -17.666613564033785 -18.694874659284977 0 0 0
5948 229 6 -0.82 -29.652485886060497 -22.575416542925183 -29.160327447627893 0 1 0
3147 1 5 -1.012453722 -31.412569921971322 -17.242482349148155 -17.893441823415053 1 0 1
3339 1 5 -1.012453722 -38.06886718507902 -18.85924095318181 -18.392334599296664 1 0 1
1584 1 1 -1.152453722 -26.094456422817224 -19.563542685012045 -25.522947703382773 1 0 1
8320 1019 8 0.41 -31.196499792125298 -12.337508355740516 -32.05620237035804 0 0 0
2965 1 1 -1.152453722 -24.170983399758853 -16.87157568329779 -22.750764103943016 1 0 1
7486 741 8 0.41 -23.84716819311755 -12.282032045976825 -29.494285790779013 0 0 0
4628 1 4 0.29 -35.55537679832236 -22.814886524763963 -29.547546236881594 0 1 0
8202 980 8 0.41 -33.104003151146436 -18.178385351684458 -17.448574672490505 0 0 0
4983 1 4 0.29 -24.68478747319122 -17.57715019494319 -28.43207730748895 0 0 0
1823 1 2 1.43 -30.612067787904948 -15.01377901726344 -34.48990217790381 1 0 1
5203 1 4 0.29 -32.5908906504208 -13.766649660760528 -34.095191019411665 0 0 1
7744 827 8 0.41 -37.678412972833286 -22.678103797511813 -17.368159636923167 0 0 0
3162 1 9 -1.152453722 -22.9246923014156 -12.43668288144791 -3.6275598147449664 1 0 1
7789 842 8 0.41 -29.280645367458515 -13.081397206444846 -17.057769921606667 0 0 0
6302 347 6 -0.82 -24.208305216944165 -15.119724321624311 -4.4671137060173365 0 0 0
3167 1 5 -1.012453722 -25.087860086677516 -12.884852892600453 -6.63816515218145 1 0 1
6111 283 8 0.41 -26.768422548813962 -14.534611868393434 -17.199513281502774 0 0 0
6733 490 8 0.41 -24.72635982532073 -15.59033734204118 -7.549479593807487 0 0 0
7262 667 6 -0.82 -36.60772521974668 -16.86446499958141 -9.728445803232919 1 0 0
5058 1 4 0.29 -31.96491796216517 -14.738125917071509 -14.734835300490573 0 0 0
2962 1 1 -1.152453722 -22.949084500112548 -14.367671703315747 -13.95245028202762 1 0 1
6303 347 8 0.41 -24.003927041318892 -15.592629965628252 -3.6305802603150354 0 0 0
7263 667 8 0.41 -35.88352711670146 -16.16295565339606 -9.545739332592703 1 0 0
4817 1 4 0.29 -24.104640509288643 -13.32833587594578 -8.146528381203076 0 0 0
3259 1 1 -1.152453722 -35.991819135852154 -22.81879020853953 -11.258315900547807 2 0 1
